doi,journal,is_relevant,topic_words,title,abstract,authors,explanation
10.1126/science.ads6028,Science,False,[],COVID-19 is surging again—with far fewer serious cases,,Jon Cohen,这篇文章的标题和摘要与大气环境遥感技术没有直接关系。它主要关注的是新冠疫情的最新动态，特别是感染人数的增加和重症病例的减少。文章可能探讨了疫情的传播趋势、病毒变异、疫苗接种等方面，但没有涉及到大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。
10.1126/science.ads6029,Science,False,[],NIH director offers support for Asian researchers,,Jocelyn Kaiser,该标题和摘要没有提供任何与大气环境遥感技术相关的线索。它们提到了NIH主任，这表明文章可能与医学或生物学研究有关，而不是大气环境遥感。
10.1126/science.ads6025,Science,False,[],News at a glance,,Jeffrey Brainard,由于没有提供摘要内容，无法判断该研究论文是否与大气环境遥感技术相关。请提供摘要内容以便进行分析。
10.1126/science.adr6713,Science,False,[],AI has a democracy problem. Citizens’ assemblies can help.,,Jack Stilgoe,这篇论文探讨了人工智能在民主进程中的应用，以及公民大会如何帮助解决人工智能带来的民主问题。它与大气环境遥感技术，如空气质量监测、卫星观测和大气成分分析，没有直接关系。
10.1126/science.ads3727,Science,False,[],Transgender health research needed,,"Alex S. Keuroghlian
Asa E. Radix",该标题和摘要与大气环境遥感技术无关。它们谈论的是跨性别健康研究的必要性，而不是大气成分、卫星观测或空气质量监测。
10.1126/science.adq1977,Science,False,[],AI and biosecurity: The need for governance,,"Doni Bloomfield;
Jaspreet Pannu;
Alex W. Zhu;
Madelena Y. Ng;
Ashley Lewis;
Eran Bendavid;
Steven M. Asch;
Tina Hernandez-Boussard;
Anita Cicero;
Tom Inglesby",该论文的标题和摘要与大气环境遥感技术关系不大。它主要关注人工智能在生物安全领域的应用，而没有提及大气成分分析、卫星观测或空气质量监测等与大气环境遥感相关的技术。
10.1126/science.ads5751,Science,False,[],In Science Journals,,"Michael Funk;
Jake S. Yeston;
Brent Grocholski;
Jesse Smith;
Di Jiang;
Sacha Vignieri;
Seth Thomas Scanlon;
Annalisa M. VanHook;
Yevgeniya Nusinovich;
Mattia Maroso;
Stella Hurtley;
Yury Suleymanov;
Marc S. Lavine;
Courtney Malo",由于没有提供论文标题和摘要，无法判断其是否与大气环境遥感技术相关。请提供论文标题和摘要以便进行分析。
10.1126/sciadv.adp8056,Science Advances,False,[],Mountain building process of the Taiwan orogeny,"The Taiwan orogeny, an example of arc-continental collision, exhibits complex geological structures and rapid exhumation. Many models have tried and failed to fully capture the dynamics of these processes. We developed a comprehensive thermomechanical model that considers the transition from brittle to ductile behavior with depth, lithology-dependent erosion and observed decollement and backstop geometries. This model successfully reproduces the intricate structures observed within the Taiwan orogeny, aligns with structural complexities, metamorphic temperature profiles, thermochronological records, strain distributions, and the rates of exhumation and cooling and elucidates the roles of ductile deformation and ramp structures in forming the Hsuehshan Range and the Western fold and thrust belt. The insights from this model offer potential applicability to other orogenic wedges worldwide.",Eh Tan;Yuan-Hsi Lee;Jia-Bin Chang;Ming-Jung Zheng;Chase J. Shyu,这篇论文主要研究的是台湾造山运动的动力学过程，重点关注了地质构造、岩石圈变形和地表侵蚀等方面。它使用热力学模型来模拟台湾造山带的形成过程，并解释了山脉的形成机制。该研究与大气环境遥感技术关系不大，因为其主要关注的是地质学和地球物理学领域，而非大气成分、卫星观测或空气质量监测等方面。
10.1126/sciadv.adj2547,Science Advances,False,[],Cl−-dependent amplification of excitatory synaptic potentials at distal dendrites revealed by voltage imaging,"The processing of synaptic signals in somatodendritic compartments determines neuronal computation. Although the amplification of excitatory signals by local voltage-dependent cation channels has been extensively studied, their spatiotemporal dynamics in elaborate dendritic branches remain obscure owing to technical limitations. Using fluorescent voltage imaging throughout dendritic arborizations in hippocampal pyramidal neurons, we demonstrate a unique chloride ion (Cl−)–dependent remote computation mechanism in the distal branches. Excitatory postsynaptic potentials triggered by local laser photolysis of caged glutamate spread along dendrites, with gradual amplification toward the distal end while attenuation toward the soma. Tour de force subcellular patch-clamp recordings from thin branches complemented by biophysical model simulations revealed that the asymmetric augmentation of excitation relies on tetrodotoxin-resistant sodium ion (Na+) channels and Cl−conductance accompanied by a more hyperpolarized dendritic resting potential. Together, this study reveals the cooperative voltage-dependent actions of cation and anion conductance for dendritic supralinear computation, which can locally decode the spatiotemporal context of synaptic inputs.",Reo Higashi;Masato Morita;Shin-ya Kawaguchi,该研究主要关注海马体锥体神经元树突分支中兴奋性突触后电位的放大机制，利用荧光电压成像技术和膜片钳技术，揭示了氯离子依赖的远程计算机制。研究发现，氯离子通道和电压依赖性钠离子通道协同作用，导致树突远端兴奋性信号的放大，而近端信号则衰减。该研究与大气环境遥感技术无关，主要关注神经科学领域，研究的是神经元信号传递和处理的机制。
10.1126/sciadv.adk4062,Science Advances,False,[],Top-down modulation of the retinal code via histaminergic neurons of the hypothalamus,"The mammalian retina is considered an autonomous circuit, yet work dating back to Ramon y Cajal indicates that it receives inputs from the brain. How such inputs affect retinal processing has remained unknown. We confirmed brain-to-retina projections of histaminergic neurons from the mouse hypothalamus. Histamine application ex vivo altered the activity of various retinal ganglion cells (RGCs), including direction-selective RGCs that gained responses to high motion velocities. These results were reproduced in vivo with optic tract recordings where histaminergic retinopetal axons were activated chemogenetically. Such changes could improve vision of fast-moving objects (e.g., while running), which fits with the known increased activity of histaminergic neurons during arousal. An antihistamine drug reduced optomotor responses to high-speed moving stimuli in freely moving mice. In humans, the same antihistamine nonuniformly modulated visual sensitivity across the visual field, indicating an evolutionary conserved function of the histaminergic system. Our findings expose a previously unappreciated role for brain-to-retina projections in modulating retinal function.",Rebekah A. Warwick;Serena Riccitelli;Alina S. Heukamp;Hadar Yaakov;Bani Prasad Swain;Lea Ankri;Jonathan Mayzel;Noa Gilead;Reut Parness-Yossifon;Stefano Di Marco;Michal Rivlin-Etzion,这篇论文研究的是哺乳动物视网膜的神经元活动，重点关注下丘脑的组胺能神经元对视网膜信号的调节作用。研究发现，组胺能神经元投射到视网膜，并通过调节视网膜神经节细胞的活动来影响视觉信息处理，尤其是在快速运动物体的情况下。实验结果表明，组胺能神经元在提高视觉灵敏度方面发挥着重要作用，这可能与动物的觉醒状态有关。该研究揭示了脑部对视网膜功能的调节机制，但与大气环境遥感技术并无直接关联。
10.1126/sciadv.ado4788,Science Advances,False,[],An AP2/ERF transcription factor confers chilling tolerance in rice,"Cold stress, a prominent adverse environmental factor, severely hinders rice growth and productivity. Unraveling the complex mechanisms governing chilling tolerance in rice is crucial for molecular breeding of cold-tolerant varieties. Here, we identify an APETALA2/Ethylene Responsive Factor (AP2/ERF) transcription factor, OsERF52, as a positive modulator in response to low temperatures. OsERF52 directly regulates the expression ofC-Repeat Binding Factor(CBF) genes in rice. In addition, Osmotic Stress/ABA-Activated Protein Kinase 9–mediated phosphorylation of OsERF52 at S261 enhances its stability and interaction with Ideal Plant Architecture 1 and OsbHLH002/OsICE1. This collaborative activation leads to the expression ofOsCBFs, thereby initiating the chilling response in rice. Notably, plants with base-editedOsERF52S261D-3HAexhibit enhanced chilling resistance without yield penalty. Our findings unveil the mechanism orchestrated by a regulatory framework involving a protein kinase and transcription factors from diverse families, offering potential genetic resources for developing chilling-tolerant rice varieties.",Liang Xu;Lijia Yang;Aipeng Li;Jiazhuo Guo;Huanyu Wang;Haoyue Qi;Ming Li;Pingfang Yang;Shiyong Song,这篇论文研究了水稻中一个名为OsERF52的转录因子在低温胁迫下的作用机制。研究发现，OsERF52通过直接调控CBF基因的表达，以及与其他转录因子和蛋白激酶的相互作用，来增强水稻的抗寒性。该研究揭示了水稻抗寒性的分子机制，为培育抗寒水稻品种提供了新的基因资源。
10.1126/sciadv.adp4965,Science Advances,False,[],Inertial range of magnetorotational turbulence,"Accretion disks around compact stars are formed due to turbulence driven by magnetorotational instability. Despite over 30 years of numerous computational studies on magnetorotational turbulence, the properties of fluctuations in the inertial range—where cross-scale energy transfer dominates over energy injection—have remained elusive, primarily due to insufficient numerical resolution. Here, we report the highest-resolution simulation of magnetorotational turbulence ever conducted. Our simulations reveal a constant cross-scale energy flux, a hallmark of the inertial range. We found that as the cascade proceeds to smaller scales in the inertial range, the kinetic and magnetic energies tend toward equipartitioning with the same spectral slope, and slow magnetosonic fluctuations dominate over Alfvénic fluctuations, having twice the energy. These findings align remarkably with the theoretical expectations from the reduced magnetohydrodynamic model, which assumes a near-azimuthal mean magnetic field. Our results provide important implications for interpreting the radio observations by the Event Horizon Telescope.",Yohei Kawazura and Shigeo S. Kimura,该研究主要关注的是磁旋转不稳定性驱动的湍流，这种湍流发生在致密星周围的吸积盘中。研究人员利用高分辨率模拟揭示了湍流惯性区的能量传递特征，并发现动能和磁能在惯性区内趋于等分，慢磁声波波动占主导地位。该研究与事件视界望远镜的射电观测结果相符，但与大气环境遥感技术关系不大。
10.1126/sciadv.adp0975,Science Advances,False,[],Cancer-associated DNA hypermethylation of Polycomb targets requires DNMT3A dual recognition of histone H2AK119 ubiquitination and the nucleosome acidic patch,"During tumor development, promoter CpG islands that are normally silenced by Polycomb repressive complexes (PRCs) become DNA-hypermethylated. The molecular mechanism by which de novo DNA methyltransferase(s) [DNMT(s)] catalyze CpG methylation at PRC-regulated regions remains unclear. Here, we report a cryo–electron microscopy structure of the DNMT3A long isoform (DNMT3A1) amino-terminal region in complex with a nucleosome carrying PRC1-mediated histone H2A lysine-119 monoubiquitination (H2AK119Ub). We identify regions within the DNMT3A1 amino terminus that bind H2AK119Ub and the nucleosome acidic patch. This bidentate interaction is required for effective DNMT3A1 engagement with H2AK119Ub-modified chromatin in cells. Further, aberrant redistribution of DNMT3A1 to Polycomb target genes recapitulates the cancer-associated DNA hypermethylation signature and inhibits their transcriptional activation during cell differentiation. This effect is rescued by disruption of the DNMT3A1–acidic patch interaction. Together, our analyses reveal a binding interface critical for mediating promoter CpG island DNA hypermethylation, a major molecular hallmark of cancer.",Kristjan H. Gretarsson;Stephen Abini-Agbomson;Susan L. Gloor;Daniel N. Weinberg;Jamie L. McCuiston;Vishnu Udayakumar Sunitha Kumary;Allison R. Hickman;Varun Sahu;Rachel Lee;Xinjing Xu;Natalie Lipieta;Samuel Flashner;Oluwatobi A. Adeleke;Irina K. Popova;Hailey F. Taylor;Kelsey Noll;Carolina Lin Windham;Danielle N. Maryanski;Bryan J. Venters;Hiroshi Nakagawa;Michael-Christopher Keogh;Karim-Jean Armache;Chao Lu,这篇论文主要研究了癌症发生过程中DNMT3A1蛋白与组蛋白H2AK119Ub相互作用，导致Polycomb靶基因的DNA高甲基化，进而抑制基因表达。该研究与大气环境遥感技术无关，主要关注的是细胞分子生物学领域。
10.1126/sciadv.adq6082,Science Advances,False,[],Cytokinin and ALOG proteins regulate pluripotent stem cell identity in the moss Physcomitrium patens,"The shoot apical meristem (SAM) contains pluripotent stem cells that produce all the aerial parts of the plant. Stem cells undergo asymmetric cell divisions to self-renew and to produce differentiating cells. Our research focused on unraveling the mechanisms governing the specification of these two distinct cell fates following the stem cell division. For this purpose, we used the model organismPhyscomitrium patens, which features a singular pluripotent stem cell known as the gametophore apical cell. We show that the activity of cytokinins, critical stem cell regulators, is restricted to the gametophore apical cell due to the specific localization of PpLOG, the enzyme responsible for cytokinin activation. In turn, PpTAW, which promotes differentiating cell identity of the merophyte, is excluded from the gametophore apical cell by the action of cytokinins. We propose a cytokinin-based model for the establishment of asymmetry in the pluripotent stem cell division.",Yuki Hata;Juri Ohtsuka;Yuji Hiwatashi;Satoshi Naramoto;Junko Kyozuka,这篇论文研究了苔藓植物Physcomitrium patens中顶端分生组织的细胞命运决定机制，主要关注了细胞分裂后细胞命运的决定。研究发现，细胞分裂素（cytokinin）在顶端分生组织中发挥重要作用，通过调节PpLOG和PpTAW蛋白的表达和定位来控制细胞的命运决定。该研究属于植物发育生物学领域，与大气环境遥感技术没有直接关系。
10.1126/sciadv.adh7810,Science Advances,False,[],Chiral edge waves in a dance-based human topological insulator,"Topological insulators are insulators in the bulk but feature chiral energy propagation along the boundary. This property is topological in nature and therefore robust to disorder. Originally discovered in electronic materials, topologically protected boundary transport has since been observed in many other physical systems. Thus, it is natural to ask whether this phenomenon finds relevance in a broader context. We choreograph a dance in which a group of humans, arranged on a square grid, behave as a topological insulator. The dance features unidirectional flow of movement through dancers on the lattice edge. This effect persists when people are removed from the dance floor. Our work extends the applicability of wave physics to dance.",Matthew Du;Juan B. Pérez-Sánchez;Jorge A. Campos-Gonzalez-Angulo;Arghadip Koner;Federico Mellini;Sindhana Pannir-Sivajothi;Yong Rui Poh;Kai Schwennicke;Kunyang Sun;Stephan van den Wildenberg;Dylan Karzen;Alec Barron;Joel Yuen-Zhou,这篇论文探讨了在舞蹈中模拟拓扑绝缘体的概念。拓扑绝缘体是一种材料，其内部是绝缘体，但在边界处具有手性能量传播。论文通过编排舞蹈，让一群人按照方格排列，模拟拓扑绝缘体的行为。舞蹈中，运动以单向的方式沿着舞者排列的边缘流动，即使有人离开舞池，这种现象依然存在。这篇论文将波物理学的应用扩展到了舞蹈领域，与大气环境遥感技术无关。
10.1126/sciadv.adn0164,Science Advances,False,[],Tumor-induced natural killer cell dysfunction is a rapid and reversible process uncoupled from the expression of immune checkpoints,"Natural killer (NK) cells often become dysfunctional during tumor progression, but the molecular mechanisms underlying this phenotype remain unclear. To explore this phenomenon, we set up mouse lymphoma models activating or not activating NK cells. Both tumor types elicited type I interferon production, leading to the expression of a T cell exhaustion-like signature in NK cells, which included immune checkpoint proteins (ICPs). However, NK cell dysfunction occurred exclusively in the tumor model that triggered NK cell activation. Moreover, ICP-positive NK cells demonstrated heightened reactivity compared to negative ones. Furthermore, the onset of NK cell dysfunction was swift and temporally dissociated from ICPs induction, which occurred as a later event during tumor growth. Last, NK cell responsiveness was restored when stimulation was discontinued, and interleukin-15 had a positive impact on this reversion. Therefore, our data demonstrate that the reactivity of NK cells is dynamically controlled and that NK cell dysfunction is a reversible process uncoupled from the expression of ICPs.",Kévin Pouxvielh;Marie Marotel;Annabelle Drouillard;Marine Villard;Marion Moreews;Anna Bossan;Mathilde Poiget;Liliane Khoryati;Sarah Benezech;Lucie Fallone;Sarah Hamada;Noémi Rousseaux;Louis Picq;Yamila Rocca;Aurore Berton;Marine Teixeira;Anne-Laure Mathieu;Michelle Ainouze;Uzma Hasan;Alain Fournier;Olivier Thaunat;Antoine Marçais;Thierry Walzer,这篇论文主要研究了肿瘤生长过程中自然杀伤细胞（NK细胞）的功能障碍问题。研究发现，肿瘤会诱导NK细胞表达免疫检查点蛋白（ICP），导致NK细胞功能下降。然而，NK细胞功能障碍的发生速度很快，并且与ICP的表达时间不一致。此外，研究还发现，NK细胞功能障碍是可逆的，可以通过停止刺激或使用白介素-15来恢复。这项研究主要关注的是免疫学领域，与大气环境遥感技术没有直接关系。
10.1126/sciadv.ado0519,Science Advances,False,[],The embryonic zebrafish brain is exclusively colonized by pu.1-dependent and lymphatic-independent population of microglia,"Microglia, the crucial immune cells inhabiting the central nervous system (CNS), perform a range of vital functions, encompassing immune defense and neuronal regulation. Microglia subsets with diverse functions and distinct developmental regulations have been identified recently. It is generally accepted that all microglia originate from hematopoiesis and depend on the myeloid transcription factor PU.1. However, a recent study reported the existence ofmrc1+microglia in zebrafish embryos, which are seemingly independent of Pu.1 and reliant on lymphatic vessels, sparking great interest in the possibility of lymphatic-originated microglia. To address this, we took advantage of apu.1knock-in zebrafish allele for a detailed investigation. Our results conclusively showed that almost all zebrafish embryonic microglia (~95% on average) expresspu.1. Further, lineage tracing and mutant analysis revealed that these microglia neither emerged from nor depended on lymphatic vessels. In essence, our study refutes the presence ofpu.1-independent but lymphatic-dependent microglia.",Tao Yu;Jiahao Chen;Yuexin Wang;Jin Xu,这篇研究主要关注斑马鱼胚胎中微glia的起源和发育，探讨了pu.1基因在微glia生成过程中的作用，以及微glia是否依赖淋巴血管发育。研究结果表明，斑马鱼胚胎中的微glia几乎全部依赖pu.1基因，且不依赖淋巴血管。这项研究与大气环境遥感技术无关。
10.1126/sciadv.adp5541,Science Advances,False,[],The TaWAK2-TaNAL1-TaDST pathway regulates leaf width via cytokinin signaling in wheat,"Leaves play a crucial role in photosynthesis and respiration, ultimately affecting the final grain yield of crops, including wheat (Triticum aestivumL.); however, the molecular mechanisms underlying wheat leaf development remain largely unknown. Here, we isolated a narrow-leaf gene,TaWAK2-A, through a map-based cloning strategy.TaWAK2-Aencodes a wall-associated kinase (WAK), for which a single Ala-to-Val amino acid substitution reduces the protein stability, leading to a narrow-leaf phenotype in wheat. Further investigation suggests that TaWAK2 directly interacts with and phosphorylates TaNAL1, a trypsin-like serine/cysteine protease. The phosphorylated TaNAL1 is then involved in the degradation of the zinc finger transcription factor TaDST, which acts as a repressor of leaf expansion by activating the expression of the cytokinin oxidase geneTaCKX9and triggering in vivo cytokinin degradation. Therefore, our findings elucidate a signaling cascade involving TaWAK2-TaNAL1-TaDST that sheds light on the regulation of wheat leaf development.",Dejie Du;Zhaoju Li;Jun Yuan;Fei He;Xiongtao Li;Naijiao Wang;Renhan Li;Wensheng Ke;Dongxue Zhang;Zhaoyan Chen;Zihao Jiang;Yunjie Liu;Lingling Chai;Jie Liu;Zhaorong Hu;Weilong Guo;Huiru Peng;Yingyin Yao;Qixin Sun;Zhongfu Ni;Mingming Xin,该研究主要关注小麦叶片宽度调控的分子机制，通过定位和分析TaWAK2-A基因，揭示了TaWAK2-TaNAL1-TaDST信号通路在叶片发育中的作用。该研究与大气环境遥感技术无关，没有涉及空气质量监测、卫星观测或大气成分分析等方面。
10.1126/sciadv.adq3942,Science Advances,False,[],OsCYP706C2 diverts rice strigolactone biosynthesis to a noncanonical pathway branch,"Strigolactones exhibit dual functionality as regulators of plant architecture and signaling molecules in the rhizosphere. The important model crop rice exudes a blend of different strigolactones from its roots. Here, we identify the inaugural noncanonical strigolactone, 4-oxo-methyl carlactonoate (4-oxo-MeCLA), in rice root exudate. Comprehensive, cross-species coexpression analysis allowed us to identify a cytochrome P450, OsCYP706C2, and two methyl transferases as candidate enzymes for this noncanonical rice strigolactone biosynthetic pathway. Heterologous expression in yeast andNicotiana benthamianaindeed demonstrated the role of these enzymes in the biosynthesis of 4-oxo-MeCLA, which, expectedly, is derived from carlactone as substrate. Theoscyp706c2mutants do not exhibit a tillering phenotype but do have delayed mycorrhizal colonization and altered root phenotype. This work sheds light onto the intricate complexity of strigolactone biosynthesis in rice and delineates its role in symbiosis and development.",Changsheng Li;Imran Haider;Jian You Wang;Pierre Quinodoz;Hernando G. Suarez Duran;Lucía Reyes Méndez;Robin Horber;Valentina Fiorilli;Cristina Votta;Luisa Lanfranco;Samara M. Correia de Lemos;Lucile Jouffroy;Baptiste Moegle;Laurence Miesch;Alain De Mesmaeker;Marnix H. Medema;Salim Al-Babili;Lemeng Dong;Harro J. Bouwmeester,这篇论文主要研究了水稻中一种名为OsCYP706C2的酶在非典型类胡萝卜素合成途径中的作用。该酶参与了4-氧代-甲基卡拉克酮酸酯（4-oxo-MeCLA）的合成，这种物质是水稻根系分泌的一种非典型类胡萝卜素。研究发现，OsCYP706C2基因突变体表现出菌根定殖延迟和根系表型改变，但没有分蘖表型。这项研究揭示了水稻中类胡萝卜素合成的复杂性，并阐明了其在共生和发育中的作用。
10.1126/sciadv.adn8695,Science Advances,False,[],A temperature-responsive dual-hormone foam nanoengine improves rectal absorptivity of insulin-pramlintide for diabetes treatment,"Despite the therapeutic benefits of insulin-pramlintide dual-hormone therapy in diabetes, its application potential has been limited due to a lack of efficient delivery routes. Here, we developed a temperature-responsive dual-hormone foam nanoengine (HormFoam) and combined it with a customized spraying device to further construct an in situ foam-generating system for improving the rectal bioavailability of dual-hormone therapy. To support rapid clinical translation, a continuous microfluidic preparation for HormFoam was proposed, including the power unit of perfluorocarbon nanodroplets and the pharmaceutical components Pluronic F127–functionalized liposomal insulin and pramlintide. We found that HormFoam could consistently generate foams to drive drugs forward after rectal administration, which enhanced intestinal distribution and mucosa absorption, leading to systemic codelivery of insulin-pramlintide. HormFoam reproduced the physiology of endocrine pancreas for glycemic control and induced body weight loss while reversing metabolic disorders in diabetic mice with good biosafety. Therefore, HormFoam represents a state-of-the-art dual-hormone regimen with the potential to address unmet needs in diabetes management.",Shujun Feng;Yu Zhang;Chunyuan Hou;Yuta Liu;Yanfeng Gao;Yujun Song;Jun Luo,该研究主要关注糖尿病治疗，开发了一种温度响应型双激素泡沫纳米引擎（HormFoam），用于提高胰岛素-普兰林肽的直肠吸收率。研究重点在于药物递送系统和生物材料，与大气环境遥感技术无关。
10.1126/sciadv.ado1432,Science Advances,False,[],A potent and selective ENL degrader suppresses oncogenic gene expression and leukemia progression,"The histone acylation reader eleven-nineteen leukemia (ENL) plays a pivotal role in sustaining oncogenesis in acute leukemias, particularly inmixed-lineage leukemia–rearranged (MLL-r) leukemia. ENL relies on its reader domain to recognize histone lysine acylation promoting oncogenic gene expression and leukemia progression. Here, we report the development of MS41, a highly potent and selective von Hippel–Lindau–recruiting ENL degrader that effectively inhibits the growth of ENL-dependent leukemia cells. MS41-induced ENL degradation reduces the chromatin occupancy of ENL-associated transcription elongation machinery, resulting in the suppression of key oncogenic gene expression programs and the activation of differentiation genes. MS41 is well-tolerated in vivo and substantially suppresses leukemia progression in a xenograft mouse model ofMLL-rleukemia. Notably, MS41 also induces the degradation of mutant ENL proteins identified in Wilms’ tumors. Our findings emphasize the therapeutic potential of pharmacological ENL degradation for treating ENL-dependent cancers, making MS41 not only a valuable chemical probe but also potential anticancer therapeutic for further development.",Zhaoyu Xue;Lihuai Qin;Hongwen Xuan;Kaixiu Luo;Mengying Huang;Ling Xie;Yangzhou Su;Longxia Xu;Josiah Harsh;Brandon Dale;Xiaobing Shi;Xian Chen;H Ümit Kaniskan;Jian Jin;Hong Wen,这篇研究主要关注的是一种名为MS41的药物，它可以降解一种名为ENL的蛋白质，该蛋白质在白血病的发生发展中起着关键作用。研究表明，MS41能够有效抑制依赖于ENL的白血病细胞的生长，并抑制白血病的进展。该研究主要集中在癌症治疗领域，与大气环境遥感技术没有直接关系。
10.1126/sciadv.ado5424,Science Advances,False,[],Developmental DNA demethylation is a determinant of neural stem cell identity and gliogenic competence,"DNA methylation is extensively reconfigured during development, but the functional significance and cell type–specific dependencies of DNA demethylation in lineage specification remain poorly understood. Here, we demonstrate that developmental DNA demethylation, driven by ten-eleven translocation 1/2/3 (TET1/2/3) enzymes, is essential for establishment of neural stem cell (NSC) identity and gliogenic potential. We find that loss of all three TETs during NSC specification is dispensable for neural induction and neuronal differentiation but critical for astrocyte and oligodendrocyte formation, demonstrating a selective loss of glial competence. Mechanistically, TET-mediated demethylation was essential for commissioning neural-specific enhancers in proximity to master neurodevelopmental and glial transcription factor genes and for induction of these genes. Consistently, loss of all three TETs in embryonic NSCs in mice compromised glial gene expression and corticogenesis. Thus, TET-dependent developmental demethylation is an essential regulatory mechanism for neural enhancer commissioning during NSC specification and is a cell-intrinsic determinant of NSC identity and gliogenic potential.",Ian C. MacArthur;Liyang Ma;Cheng-Yen Huang;Hrutvik Bhavsar;Masako Suzuki;Meelad M. Dawlaty,这篇论文主要研究了发育过程中DNA去甲基化在神经干细胞身份和神经胶质生成能力中的作用。研究发现，TET1/2/3酶驱动的发育性DNA去甲基化对于建立神经干细胞身份和神经胶质生成潜能至关重要。该研究没有涉及大气环境遥感技术，例如空气质量监测、卫星观测和大气成分分析。
10.1126/sciadv.adm9926,Science Advances,False,[],Design of intrinsically disordered protein variants with diverse structural properties,"Intrinsically disordered proteins (IDPs) perform a broad range of functions in biology, suggesting that the ability to design IDPs could help expand the repertoire of proteins with novel functions. Computational design of IDPs with specific conformational properties has, however, been difficult because of their substantial dynamics and structural complexity. We describe a general algorithm for designing IDPs with specific structural properties. We demonstrate the power of the algorithm by generating variants of naturally occurring IDPs that differ in compaction, long-range contacts, and propensity to phase separate. We experimentally tested and validated our designs and analyzed the sequence features that determine conformations. We show how our results are captured by a machine learning model, enabling us to speed up the algorithm. Our work expands the toolbox for computational protein design and will facilitate the design of proteins whose functions exploit the many properties afforded by protein disorder.",Francesco Pesce;Anne Bremer;Giulio Tesei;Jesse B. Hopkins;Christy R. Grace;Tanja Mittag;Kresten Lindorff-Larsen,这篇论文主要研究了内在无序蛋白（IDPs）的设计，通过算法设计不同结构特性的IDPs变体，并通过实验验证了设计结果。研究重点在于蛋白质结构和功能的关系，与大气环境遥感技术关系不大。
10.1126/sciadv.adq6975,Science Advances,False,[],Boosting spatial and energy resolution in STM with a double-functionalized probe,"The scattering of superconducting pairs by magnetic impurities on a superconducting surface leads to pairs of sharp in-gap resonances known as Yu-Shiba-Rusinov (YSR) bound states. Similar to the interference of itinerant electrons scattered by defects in normal metals, these resonances reveal a periodic texture around the magnetic impurity. The wavelength of these resonances is, however, often too short to be resolved even by methods capable of atomic resolution, i.e., scanning tunneling microscopy (STM). We combine a CO molecule with a superconducting cluster pre-attached to an STM tip to maximize both spatial and energy resolution, thus demonstrating the superior properties of such double-functionalized probes by imaging the spatial distribution of YSR states. Our approach reveals rich interference patterns of the hybridized YSR states of two Fe atoms on Nb(110), previously inaccessible with conventional STM probes. This advancement extends the capabilities of STM techniques, providing insights into superconducting phenomena at the atomic scale.",Artem Odobesko;Raffael L. Klees;Felix Friedrich;Ewelina M. Hankiewicz;Matthias Bode,这篇论文主要研究的是利用双功能探针增强扫描隧道显微镜（STM）的空间和能量分辨率，从而更清晰地观察到超导表面上的磁性杂质引起的Yu-Shiba-Rusinov（YSR）束缚态。该研究与大气环境遥感技术，例如空气质量监测、卫星观测和大气成分分析，没有直接关系。
10.1126/sciadv.adp6604,Science Advances,False,[],Fluoroamphiphilic polymers exterminate multidrug-resistant Gram-negative ESKAPE pathogens while attenuating drug resistance,"ESKAPE pathogens are a panel of most recalcitrant bacteria that could “escape” the treatment of antibiotics and exhibit high incidence of drug resistance. The emergence of multidrug-resistant (MDR) ESKAPE pathogens (particularly Gram-negative bacteria) accounts for high risk of mortality and increased resource utilization in health care. Worse still, there has been no new class of antibiotics approved for exterminating the Gram-negative bacteria for more than 50 years. Therefore, it is urgent to develop novel antibacterial agents with low resistance and potent killing efficacy against Gram-negative ESKAPE pathogens. Herein, we present a class of fluoropolymers by mimicking the amphiphilicity of cationic antimicrobial peptides. Our optimal fluoroamphiphilic polymer (PD45HF5) displayed selective antimicrobial ability for all MDR Gram-negative ESAKPE pathogens, low resistance, high in vitro cell selectivity, and in vivo curative efficacy. These findings implied great potential of fluoroamphiphilic cationic polymers as promising antibacterial agents against MDR Gram-negative ESKAPE bacteria and alleviating antibiotic resistance.",Qian Zhou;Kunpeng Li;Kun Wang;Weilin Hong;Jingjie Chen;Jin Chai;Luofeng Yu;Zhangyong Si;Peng Li,这篇论文主要研究了一种新型的氟聚合物抗菌剂，该抗菌剂对多重耐药的革兰氏阴性细菌（ESKAPE 病原体）具有杀灭作用，并能减轻耐药性。论文重点关注的是抗生素的研发和应用，与大气环境遥感技术无关。
