doi,journal,is_relevant,topic_words,title,abstract,authors,explanation
10.1038/s41893-024-01404-9,Nature Sustainability,False,[],Ruminating on sustainable food systems in a net-zero world,"In the midst of debates about climate and environmental impacts of meat, this Perspective uses Norway as a case study to frame a more holistic and nuanced approach to sustainable food production. 
 For as long as sustainable food systems have been on the global agenda, the meaning of ‘sustainable’ has been hotly debated. Discussing the use and abuse of the term sustainability in the food-system context, we select a specific case to illustrate this discussion, examine various sustainability arguments and propose ways forward for reduced meat aligned with local values and global needs. A contextual, transparent and nuanced debate can avoid policies informed by vested interests and straw-man arguments, which can backfire and hurt many of the very interests that the sector and policies aim to protect. In the midst of debates about climate and environmental impacts of meat, this Perspective uses Norway as a case study to frame a more holistic and nuanced approach to sustainable food production.",Bob van Oort;Anne Sophie Daloz;Robbie Andrew;Fay Madeleine Farstad;Monica Guillen-Royo;Erlend Andre T. Hermansen;Nina Bergan Holmelin;Steffen Kallbekken;Anton Orlov;Jana Sillmann;Katrine Skagen;Nora Svarstad Ytreberg,这篇论文主要探讨了挪威的食品生产系统，重点关注了“可持续性”的定义和应用，以及肉类生产对环境的影响。文章没有涉及到大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。
10.1038/s41893-024-01412-9,Nature Sustainability,False,[],Direct recycling of spent cathode material at ambient conditions via spontaneous lithiation,"Direct recycling can facilitate the sustainable management of end-of-life spent cathodes, but is hindered by the harsh operation conditions required. An spontaneous lithiation strategy enables direct recycling of spent cathode material at ambient conditions, with clear economic and environmental benefits. 
 Direct recycling is a promising route for the sustainable management of end-of-life spent cathodes. However, its practical implementation is greatly restricted as most existing methods require heating or high-pressure conditions during the lithiation step to overcome the thermodynamic obstacles and realize lithium replenishment. In this study, we explored a strategy to realize spontaneous lithiation via simple solid–liquid mixing at ambient conditions. The thermodynamic barrier of the lithiation reaction was reduced by self-adsorbed amyloxylithium, which can spontaneously adsorb on the surface of degraded cathode particles without an external driving force. This strategy can regenerate both laboratory-dismantled LiNi0.6Co0.2Mn0.2O2 from 10 Ah pouch cells and industrial-dismantled LiNi0.5Co0.2Mn0.3O2 black mass. The capacity retention rate of a 1 Ah pouch cell assembled using regenerated LiNi0.5Co0.2Mn0.3O2 as cathode material was 80.5% after 500 cycles. The proposed strategy has big economic advantages over conventional pyro- and hydrometallurgical methods, as evidenced by the techno-economic analysis, accompanied by obvious environmental benefits, as evidenced by reduced CO2 emissions. This work provides a viable approach for the direct recycling of spent cathode material, improving the circularity of the battery industry. Direct recycling can facilitate the sustainable management of end-of-life spent cathodes, but is hindered by the harsh operation conditions required. An spontaneous lithiation strategy enables direct recycling of spent cathode material at ambient conditions, with clear economic and environmental benefits.",Junxiong Wang;Haocheng Ji;Junfeng Li;Zheng Liang;Wen Chen;Yanfei Zhu;Guanjun Ji;Ruyu Shi;Guangmin Zhou;Hui-Ming Cheng,该研究主要关注的是锂离子电池正极材料的直接回收利用，通过一种自发锂化策略，在常温常压条件下实现废旧正极材料的再生。研究中提到了使用了一种名为“amyloxylithium”的物质，它可以自发吸附在正极材料表面，降低锂化反应的热力学势垒，从而实现锂的补充。该研究的重点在于开发一种经济环保的电池回收方法，与大气环境遥感技术关系不大。
10.1038/s41612-024-00738-7,npj Climate and Atmospheric Science,True,"['atmospheric composition', 'aerosol', 'snow', 'radiative forcing', 'satellite observation']",Dark brown carbon from wildfires: a potent snow radiative forcing agent?,"Dark brown carbon from wildfires: a potent snow radiative forcing agent? 
 Deposition of wildfire smoke on snow contributes to its darkening and accelerated snowmelt. Recent field studies have identified dark brown carbon (d-BrC) to contribute 50–75% of shortwave absorption in wildfire smoke. d-BrC is a distinct class of water-insoluble, light-absorbing organic carbon that co-exists in abundance with black carbon (BC) in snow across the world. However, the importance of d-BrC as a snow warming agent relative to BC remains unexplored. We address this gap using aerosol-snow radiative transfer calculations on datasets from laboratory and field measurement. We show d-BrC increases the annual mean snow radiative forcing between 0.6 and 17.9 W m−2, corresponding to different wildfire smoke deposition scenarios. This is a 1.6 to 2.1-fold enhancement when compared with BC-only deposition on snow. This study suggests d-BrC is an important contributor to snowmelt in midlatitude glaciers, where ~40% of the world’s glacier surface area resides.",Ganesh S. Chelluboyina;Taveen S. Kapoor;Rajan K. Chakrabarty,这篇论文研究了野火产生的深棕色碳（d-BrC）对积雪辐射强迫的影响。d-BrC 是一种不溶于水的、吸光的、有机碳，在全球范围内的积雪中与黑碳（BC）共存。研究利用实验室和野外测量数据，通过气溶胶-雪辐射传输计算，发现 d-BrC 显著增加了积雪的辐射强迫，其影响程度甚至超过了 BC。这表明 d-BrC 是中纬度冰川融化的重要因素，而中纬度冰川占全球冰川面积的 40%。研究结果对利用卫星观测等手段监测大气成分、评估野火对气候变化的影响具有重要意义。
10.1038/s41612-024-00751-w,npj Climate and Atmospheric Science,False,"['land use and cover change', 'soil carbon', 'carbon sink', 'afforestation', 'ecosystem model', 'remote sensing']",Land use and cover change accelerated China’s land carbon sinks limits soil carbon,"Land use and cover change accelerated China’s land carbon sinks limits soil carbon 
 Land use and cover change (LUCC) significantly impacts global carbon cycles and land surface properties, accounting for 25% of the historical atmospheric CO2 increase. We explore a previously overlooked role of LUCC in driving the land carbon cycle by using a three-level meta-analysis and Land Use Harmonization data to drive an ecosystem model. Our findings reveal that a loss of 39.2% of soil organic carbon (SOC) change in China due to LUCC, mitigated by afforestation, doubles gross primary productivity at 0.02 Pg C yr−1, countering central China’s urbanization decline. Indirect climate effects, especially soil bulk density, significantly impact SOC compared to direct climate effects. LUCC has significantly increased the Chinese terrestrial carbon sink, with net ecosystem productivity reaching 0.02 ± 0.12 Pg C yr−1. Our study underscores the importance of reforestation and afforestation in addressing climate change and enhancing carbon sinks in future carbon management.",Yue Cheng;Peng Luo;Hao Yang;Mingwang Li;Ming Ni;Honglin Li;Yu Huang;Wenwen Xie;Lihuan Wang,这篇论文主要研究了中国土地利用和覆盖变化对陆地碳循环的影响，特别是土壤有机碳的变化。研究发现，土地利用和覆盖变化导致中国土壤有机碳损失了39.2%，但通过植树造林，陆地生态系统初级生产力提高了一倍，抵消了中国中部地区城市化带来的碳排放下降。研究还发现，土壤容重等间接气候效应对土壤有机碳的影响比直接气候效应更大。土地利用和覆盖变化显著增加了中国陆地碳汇，净生态系统生产力达到0.02±0.12 Pg C yr-1。研究强调了植树造林在应对气候变化和增强未来碳管理中碳汇的重要性。虽然研究中提到了遥感数据，但主要是使用土地利用和谐化数据来驱动生态系统模型，并没有直接使用大气环境遥感技术，如空气质量监测、卫星观测和大气成分分析。
10.1038/s41612-024-00729-8,npj Climate and Atmospheric Science,True,"['tropical cyclone', 'satellite observations', 'climate change', 'La Niña', 'atmospheric circulation', 'remote sensing']",China coasts facing more tropical cyclone risks during the second decaying summer of double-year La Niña events,"China coasts facing more tropical cyclone risks during the second decaying summer of double-year La Niña events 
 Long-lasting La Niña events (including double-year and triple-year La Niña events) have become more frequent in recent years. How the multi-year La Niña events affect tropical cyclone (TC) activities in the western North Pacific (WNP) and whether they differ from single-year La Niña events are unknown. Here we show that TCs are more active over the far-WNP (FWNP, 110°–150°E), leading to marked high risks at China coasts during the second decaying summer of double-year La Niña events. The anomalous TC activities are directly related to the enhanced cyclonic anomaly over the FWNP, possibly a result of large-scale remote forcing initiated by the tropical North Atlantic (TNA) cooling. The persistent TNA cooling from the decaying winter to summer of double-year La Niña events drives westerlies over the Indo-western Pacific through Kelvin waves, which induce the cooling over the north Indian Ocean via the wind-evaporation-sea surface temperature effect, favoring the asymmetric heat distribution pattern and stimulating an anomalous vertical circulation over the eastern Indian Ocean to FWNP. The cooling over the north Indian Ocean also excites Gill responses, magnifying the TNA-induced westerlies and boosting the anomalous vertical circulation, and thus gives rise to the strong cyclonic circulation anomaly over the FWNP in summer. We suggest that the key point of the process is the strong TNA cooling related to the persistent negative Pacific-North American pattern (PNA) and positive North Atlantic Oscillation (NAO) while double-year La Niña events decay, distinct from the rapid decline of PNA and NAO during single-year La Niña events. The work provides a unique perspective on understanding TC activities over the WNP related to the El Niño-Southern Oscillation.",Xi Luo;Lei Yang;Johnny C. L. Chan;Sheng Chen;Qihua Peng;Dongxiao Wang,这篇论文研究了双年拉尼娜事件衰减期第二年夏季对中国沿海热带气旋活动的影响。研究发现，双年拉尼娜事件衰减期第二年夏季，西太平洋远端地区热带气旋活动增强，导致中国沿海地区热带气旋风险显著提高。研究利用卫星观测数据和数值模拟结果，分析了双年拉尼娜事件与热带气旋活动之间的联系，并揭示了北大西洋热带地区降温对西太平洋热带气旋活动的影响机制。
10.1038/s41612-024-00739-6,npj Climate and Atmospheric Science,True,"['aerosols', 'deep convective systems', 'satellite observations', 'air quality monitoring', 'precipitation', 'rainfall', 'climate effects']",Large effects of fine and coarse aerosols on tropical deep convective systems throughout their lifecycle,"Large effects of fine and coarse aerosols on tropical deep convective systems throughout their lifecycle 
 Previous studies have shown that aerosols invigorate deep convective systems (DCS). However, the magnitude or even the existence of aerosol invigoration of DCS remains controversial. Here, we aimed to observationally quantify the full aerosol effects on DCS by tracking their entire lifecycle and spatial extent in tropical regions. We found that fine aerosols (FA) can invigorate DCS, making them taller and longer lived, and resulting in up to ×5 increase in total area and rainfall amount. In contrast, added coarse sea salt aerosols (CSA) over the ocean can inhibit the vertical development of DCS through enhancing warm rain formation, yet resulting in longer lived and extensive DCSs. Notably, combining FA and CSA generates the strongest aerosol invigoration effect at the concentrations of ~5 and ~80 μg/m³, leading up to ×10 increase in rainfall amount. Our results indicate that aerosols significantly redistribute convective precipitation and climate effects, greatly underestimated in previous studies.",Jianhua Yin;Zengxin Pan;Feiyue Mao;Daniel Rosenfeld;Lin Zang;Jiangping Chen;Jianya Gong,这篇研究论文主要关注的是细颗粒物和粗颗粒物对热带深对流系统（DCS）生命周期的影响。研究表明，细颗粒物可以增强DCS，使其变得更高、持续时间更长，并导致总面积和降雨量增加5倍。相反，海洋上增加的粗海盐气溶胶会通过增强暖雨形成来抑制DCS的垂直发展，但会导致DCS持续时间更长、范围更广。值得注意的是，将细颗粒物和粗海盐气溶胶结合起来，在约5和约80μg/m³的浓度下会产生最强的气溶胶增强效应，导致降雨量增加10倍。研究结果表明，气溶胶会显著重新分配对流降水和气候效应，而这在以往的研究中被严重低估了。该研究利用了卫星观测数据，并结合了大气成分分析，因此与大气环境遥感技术密切相关。
10.1038/s41612-024-00748-5,npj Climate and Atmospheric Science,True,"['tropical cyclones', 'satellite observations', 'atmospheric circulation', 'climate change']",Translation speed slowdown and poleward migration of western North Pacific tropical cyclones,"Translation speed slowdown and poleward migration of western North Pacific tropical cyclones 
 Detecting and interpreting long-term changes in typhoon translation speed in observations remains challenging, contrasting with increased confidence in the poleward migration of typhoons. Here, I show a significant relationship between the basin-wide translation speed and the latitudinal position of tropical cyclones in the western North Pacific over 1980–2023. First, because tropical cyclones move faster at higher latitudes, the significant poleward migration (80 km/decade) increases the yearly basin-wide translation speed by 5% over the period. This effect reduces the detectability of a slowing trend. Second, the basin-wide translation speed solely contributed by regional translation speed has slowed by 18%, mostly in the late stage of the cyclone lifecycle. The translation speed slowdown and the poleward migration are likely caused by the same climate drivers through the interconnected large-scale atmospheric circulation between the tropics and subtropics. My findings suggest exacerbated tropical cyclone-related risk in the subtropical regions in a changing climate.",Xiangbo Feng,这篇论文研究了西太平洋热带气旋的移动速度和路径变化趋势。研究发现，热带气旋的平均移动速度在过去几十年中有所下降，而其移动路径则呈现出向北迁移的趋势。论文认为，这些变化与气候变化导致的大气环流变化有关，并可能加剧热带气旋带来的风险。论文使用了卫星观测数据来分析热带气旋的移动速度和路径，因此与大气环境遥感技术相关。
10.1038/s41612-024-00742-x,npj Climate and Atmospheric Science,False,"['precipitation', 'El Niño–Southern Oscillation (ENSO)', 'Central Asia', 'climate model simulations', 'meridional circulation', 'Rossby wave trains', 'North Atlantic (NA) sea surface temperature (SST) anomalies', 'Pacific decadal oscillation (PDO)']",Interdecadal shifts of ENSO influences on Spring Central Asian precipitation,"Interdecadal shifts of ENSO influences on Spring Central Asian precipitation 
 Spring Central Asian precipitation (SCAP) holds significant implications for local agriculture and ecosystems, with its variability mainly modulated by El Niño–Southern Oscillation (ENSO). The ENSO–SCAP relationship has experienced pronounced interdecadal shifts, though mechanisms remain elusive. Based on observations and climate model simulations, these shifts may result from transitions in ENSO-induced meridional circulation and Rossby wave trains triggered by North Atlantic (NA) sea surface temperature (SST) anomalies. During high (low) correlation periods, ENSO induces strong (weak) vertical motion anomalies over Central Asia, while NA SST anomalies exert a weak (strong) counteracting effect, modulated by the Pacific decadal oscillation (PDO). In the positive (negative) phase of PDO, a slow (fast) decaying ENSO triggers a strong (weak) NA horseshoe-like SST anomaly in the post-ENSO spring, affecting the ENSO–SCAP relationship. Our study identifies a strengthening trend in the ENSO–SCAP relationship since the 2000s, indicating improved predictability for SCAP in recent decades.",Mengyuan Yao;Haosu Tang;Gang Huang;Renguang Wu,该研究主要关注的是厄尔尼诺-南方涛动 (ENSO) 对春季中亚降水的影响，以及这种影响在年代际尺度上的变化。研究使用了观测数据和气候模式模拟，探讨了 ENSO 影响中亚降水的机制，以及北大西洋海表温度异常和太平洋年代际振荡 (PDO) 在其中的作用。该研究没有涉及大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。
10.1038/s41612-024-00745-8,npj Climate and Atmospheric Science,True,"['air quality', 'atmospheric chemistry', 'HONO', 'NO2', 'relative humidity', 'ground surface', 'haze events', 'satellite observations', 'air quality monitoring']",Relative humidity driven nocturnal HONO formation mechanism in autumn haze events of Beijing,"Relative humidity driven nocturnal HONO formation mechanism in autumn haze events of Beijing 
 Nitrous acid (HONO), a key precursor of hydroxyl radicals (OH), is one of the factors affecting atmospheric chemistry and air quality. Currently, the proposed sources of HONO are not able to fully explain observed HONO concentrations. In this study, a comprehensive field observation of HONO was conducted in the autumn of 2021 in urban Beijing. The box model using a default Master Chemical Mechanism (MCM) was unable to reproduce the observed HONO concentrations with a normalized mean bias (NMB) of −92.8%. The NMB improved to −46.1% after the inclusion of seven additional HONO formation pathways. Several factors like vehicle emission factor (1.23%) and nocturnal NO2 heterogeneous uptake coefficient on the ground surface (8.25 × 10−6) were calculated based on observational data. The enhancement factor for nocturnal NO2 heterogeneous conversion was established as a function of relative humidity (RH) and incorporated into the model, which compensated for the missing nocturnal HONO sources and well-reproduced the observed HONO concentrations, with an NMB of −5.1%. The major source of HONO at night was found to be the heterogeneous reaction of NO2 on the ground surface, contributing up to 85.6%. During the daytime, it was the homogeneous reaction of NO with OH, accounting for 41.8%. The daytime primary source of OH was mainly the photolysis of HONO, which constituted 73.6% and therefore promoted the formation of secondary pollutants and exacerbated haze events.",Huiying Xuan;Jun Liu;Yaqi Zhao;Qing Cao;Tianzeng Chen;Yonghong Wang;Zirui Liu;Xu Sun;Hao Li;Peng Zhang;Biwu Chu;Qingxin Ma;Hong He,该研究主要关注了北京秋季雾霾事件中夜间HONO的形成机制。HONO是羟基自由基（OH）的重要前体，对大气化学和空气质量有重要影响。研究发现，地面表面上的NO2异相反应是夜间HONO的主要来源，相对湿度是影响该反应的重要因素。研究还发现，白天HONO的光解是OH的主要来源，促进了二次污染物的形成，加剧了雾霾事件。该研究对理解雾霾形成机制和改善空气质量具有重要意义。
10.1038/s41612-024-00746-7,npj Climate and Atmospheric Science,True,"['air quality monitoring', 'atmospheric composition', 'ozone', 'peroxyacetyl nitrate', 'PAN', 'urban atmosphere', 'ground-based observation']",Trends of peroxyacetyl nitrate and its impact on ozone over 2018–2022 in urban atmosphere,"Trends of peroxyacetyl nitrate and its impact on ozone over 2018–2022 in urban atmosphere 
 Peroxyacetyl nitrate (PAN) is an important photochemical product and affects ozone (O3) formation in the troposphere. Yet, the long-term observation of PAN remains scarce, limiting the full understanding of its impacts on photochemical pollution. Here, we observed PAN from 2018 to 2022 in urban Fuzhou, Southeastern China. We found that, in contrast to upward trend of O3, PAN concentrations shown a significant decreasing trend at an average rate of −0.07 ppb/year. NO2, CO, UVB, and T contributed to the decreasing trend of PAN according to Machine learning analyses, while the effect of O3-represented atmospheric oxidation capacity on PAN was fluctuating from year to year. Chemical box model revealed active PA production and depletion in Fuzhou. Thus, despite the decreasing PAN concentration, PAN chemistry effectively promoted O3 formation by rising ROx levels, leading to increases of 2.18%–58.4% in net O3 production rate in different years. Our results provide valuable insights into the evolution of photochemical pollution in urban environments.",Ziyi Lin;Lingling Xu;Chen Yang;Gaojie Chen;Xiaoting Ji;Lingjun Li;Keran Zhang;Youwei Hong;Mengren Li;Xiaolong Fan;Baoye Hu;Fuwang Zhang;Jinsheng Chen,这篇论文研究了2018年至2022年中国福州城市大气中过氧乙酰硝酸酯（PAN）的趋势及其对臭氧（O3）形成的影响。研究发现，尽管臭氧浓度呈上升趋势，但PAN浓度却呈显著下降趋势。通过机器学习分析，发现NO2、CO、UVB和温度是导致PAN下降趋势的主要因素，而大气氧化能力对PAN的影响则逐年波动。化学箱模型揭示了福州地区PAN的活跃生成和消耗过程。尽管PAN浓度下降，但PAN化学反应通过提高ROx水平有效地促进了臭氧的形成，导致不同年份臭氧净生成速率增加了2.18%至58.4%。该研究结果为城市环境中光化学污染的演变提供了宝贵的见解。
10.1038/s43247-024-01609-y,Communications Earth & Environment,False,[],Calcium-rich seawater affects the mechanical properties of echinoderm skeleton,"Oceanic chemistry changes have made echinoderm skeletons weaker, making them more prone to damage from physical disturbances, predatory attacks, and taphonomic processes, according to experimental, geochemical, and nanoindentation analyses. 
 Shifts in the magnesium to calcium ratio of seawater in the geological history are thought to have profoundly affected biomineralization of marine invertebrates, including some echinoderms, which changed their skeletal mineralogy from high-magnesium to low-magnesium calcite and vice versa. Here we report on experiments that aimed to investigate the effect of ambient seawater magnesium to calcium ratio on magnesium to calcium ratio and nanomechanical properties in the spines of two echinoid species (Arbacia lixula and Paracentrotus lividus). We found that echinoids cultured in seawater with a low magnesium to calcium ratio produced a skeleton with lower both magnesium content and nanohardness than those of the control specimens incubated under normal (high) magnesium to calcium ratio conditions. These results may suggest that at certain times in the geological past (during the so-called calcite seas) sea urchins with decreased skeletal magnesium contents were more susceptible to damage due to physical disturbances, predation and post-mortem taphonomic processes. Increased skeletal hardness of echinoids from the so-called aragonite seas is expected to enhance their taphonomic potential, thus, to some extent, mitigates the preservation bias related to increased solubility of high-magnesium calcite. Oceanic chemistry changes have made echinoderm skeletons weaker, making them more prone to damage from physical disturbances, predatory attacks, and taphonomic processes, according to experimental, geochemical, and nanoindentation analyses.",Przemysław Gorzelak;Jarosław Stolarski;Paweł Bącal;Philippe Dubois;Dorota Kołbuk,该研究主要关注海洋化学变化对棘皮动物骨骼力学性能的影响，通过实验和纳米压痕分析，研究了不同镁钙比的海水环境对两种海胆物种棘刺的镁钙比和纳米力学性能的影响。研究结果表明，低镁钙比的海水环境会导致海胆骨骼的镁含量和纳米硬度降低，这可能使它们更容易受到物理干扰、捕食和埋藏过程的损害。该研究与大气环境遥感技术关系不大，主要集中在海洋生物学和古生物学领域。
10.1038/s43247-024-01636-9,Communications Earth & Environment,True,"['satellite observations', 'ecosystem productivity', 'vegetation growth', 'climate change', 'temperature', 'CO2', 'precipitation']",Global increase in the optimal temperature for the productivity of terrestrial ecosystems,"Climate change may have less negative impact on terrestrial ecosystem productivity as vegetation growth adapts to climatic warming, increasing optimal temperature from 1982 to 2016, according to evidence from satellite-derived ecosystem productivity, climate variables, and ecosystem simulations. 
 Vegetation growth may adapt to climate warming by adjusting the relationship between photosynthetic capacity and temperature. However, changes in the optimal temperature for ecosystem productivity during recent decades of warming remain uncertain. Here we provide empirical evidence that global optimal temperature increased at a rate of 0.017 ± 0.002 °C y−1 from 1982 to 2016, using multiple datasets of satellite-derived productivity and climate variables. Model simulations show that the optimal temperature will increase by 0.027 ± 0.001 °C y−1 until the end of 21st century. The global increasing optimal temperature is consistent with increasing mean air temperatures and model simulations further confirm the key role of temperature in regulating changes in optimal temperature, while being co-regulated by other factors, such as CO2 and precipitation. These results suggest that vegetation is acclimating to warming and that the negative impacts of climate change on ecosystem productivity may be less severe than previously thought. Climate change may have less negative impact on terrestrial ecosystem productivity as vegetation growth adapts to climatic warming, increasing optimal temperature from 1982 to 2016, according to evidence from satellite-derived ecosystem productivity, climate variables, and ecosystem simulations.",Zhongxiang Fang;Wenmin Zhang;Lanhui Wang;Guy Schurgers;Philippe Ciais;Josep Peñuelas;Martin Brandt;Hui Yang;Ke Huang;Qiu Shen;Fensholt Rasmus,该研究利用卫星数据和模型模拟，分析了1982年至2016年间全球陆地生态系统生产力最佳温度的变化趋势。研究发现，随着气候变暖，植物生长适应了温度变化，导致最佳温度呈上升趋势。这表明气候变化对陆地生态系统生产力的负面影响可能比之前认为的要小。该研究利用了卫星观测数据，并结合模型模拟，对全球生态系统生产力变化进行了深入分析，体现了大气环境遥感技术在监测气候变化和生态系统变化方面的应用价值。
10.1038/s43247-024-01627-w,Communications Earth & Environment,False,[],Global mantle isotopic anomalies linked to supercontinent-superocean evolution for the past 700 million years,"Geochemical enrichment and depletion patterns in the African mantle domain from the last 900 million years may be attributed to focused recycling of crustal material as part of the supercontinent cycle, supported by isotopic data in palegeographically constrained ophiolitic rocks. 
 Earth’s mantle isotopic composition is highly heterogeneous, with enriched and depleted regions1–3 shaped by a complex history of depletion and re-enrichment over 4.5 billion years. The spatial configuration of large-scale heterogeneity in the mantle is not random4,5, but the timing and mechanisms that caused such heterogeneity are still debated2,6,7. We compiled radiogenic isotope data of mid-ocean ridge and plume-induced basalts from both present-day and past oceans for the past 900 million years of the relatively isotopically enriched African mantle domain. Our analysis shows that oceanic rocks of the African mantle domain exhibit a relatively homogenous composition similar to the prevalent mantle estimates (PREMA8) until ca. 350 million years ago when plume-derived rocks started becoming isotopically enriched with maximum enrichment reached in the mid-Cretaceous. From that point in time, plume-derived rocks shift toward depletion, getting closer to the prevalent mantle value. The enrichment trend is interpreted to have resulted from the recycling of crustal material during the assembly and the early stage of a break-up of Gondwana and Pangea, whereas the subsequent depletion trend is due to the outward retreat of the subduction girdle during the break-up of Pangea, thus both are legacies of geodynamic processes related to the supercontinent cycle. Geochemical enrichment and depletion patterns in the African mantle domain from the last 900 million years may be attributed to focused recycling of crustal material as part of the supercontinent cycle, supported by isotopic data in palegeographically constrained ophiolitic rocks.",Piero A. B. de Sampaio;Zheng-Xiang Li;Luc S. Doucet,这篇论文主要研究了地球地幔的同位素组成变化，并将其与过去 9 亿年来的超大陆循环联系起来。研究人员分析了来自非洲地幔区域的洋中脊和地幔柱玄武岩的放射性同位素数据，发现其同位素组成在过去 3.5 亿年间发生了显著变化，这可能与冈瓦纳大陆和盘古大陆的聚合和裂解有关。论文的重点是地质学和地球化学领域，与大气环境遥感技术关系不大。
10.1038/s43247-024-01634-x,Communications Earth & Environment,True,"['air quality monitoring', 'satellite observations', 'PM2.5', 'fine particulate matter', 'atmospheric composition analysis', 'mortality', 'elderly']",Short-term exposure to fine particulate pollution and elderly mortality in Chile,"For Chilean people aged 75 and over, a monthly increase in the levels of fine particulate matter, a form of air pollution, are consistently associated with higher all-cause mortality, based on an analysis of satellite PM2.5 data and health records. 
 Exposure to fine particulate matter (PM2.5) is known to cause adverse health outcomes. Most of the evidence has been derived from developed countries, with lower pollution levels and different demographics and comorbidities from the rest of the world. Here we leverage new satellite-based measurements of PM2.5, combined with comprehensive public records in Chile, to study the effect of PM2.5 pollution on elderly mortality. We find that a 10 μg/m3 monthly increase in PM2.5 exposure is associated with a 1.7% increase (95% C.I.: 1.1–2.4%) in all-cause mortality for individuals aged 75+. Satellite-based measurements allow us to comprehensively investigate heterogeneous effects. We find remarkably similar effect sizes across baseline exposure, rural and urban areas, income, and over time, demonstrating consistency in the evidence on mortality effects of PM2.5 exposure. The most notable source of heterogeneity is geographical, with effects closer to 5% in the center-south and in the metropolitan area. For Chilean people aged 75 and over, a monthly increase in the levels of fine particulate matter, a form of air pollution, are consistently associated with higher all-cause mortality, based on an analysis of satellite PM2.5 data and health records.",Pablo Busch;Paulo Rocha;Kyung Jin Lee;Luis Abdón Cifuentes;Xiao Hui Tai,该研究利用卫星数据分析了智利细颗粒物（PM2.5）污染对老年人死亡率的影响。研究发现，每月PM2.5浓度增加10μg/m3，与75岁以上人群全因死亡率增加1.7%相关。研究结果表明，卫星数据可以有效地用于监测空气质量，并评估空气污染对健康的影响。
10.1038/s43247-024-01585-3,Communications Earth & Environment,False,[],Leverage points for the uptake of organic food production and consumption in the United Kingdom,"Short-term economic thinking, landowner engagement with organic farming, and consumers’ willingness to pay for organic food are the most influential factors in organic food production and consumption scale-up, according to an analysis combining data from expert workshops and fuzzy cognitive maps. 
 Organic food systems are recognised as an important component in meeting United Nations’ (UN) Sustainable Development Goals. A leverage points perspective can help to identify approaches which have the potential to facilitate transformative systemic change towards organic and sustainable farming. Using fuzzy cognitive maps developed from expert stakeholder opinions, we modelled a system of drivers of organic food production and consumption in the United Kingdom, according to the UN Sustainability Assessment of Food and Agriculture systems framework. The most influential concepts in the uptake of organic systems were related to system norms and values and social structures, such as short-term economic thinking, landowner engagement, and relationships with certification bodies. However, in a scenario analysis, organic stakeholders identified relatively shallower leverage points as more likely to change under a sustainable future, resulting in limited systemic change. This demonstrates the need for policies targeting system norms, values and social structures relating to food systems to facilitate the transition to organic and sustainable farming. Short-term economic thinking, landowner engagement with organic farming, and consumers’ willingness to pay for organic food are the most influential factors in organic food production and consumption scale-up, according to an analysis combining data from expert workshops and fuzzy cognitive maps.",Tom Staton;Nicholas Davison;Sally Westaway;Lisa Arguile;Nina Adams;Victor Aguilera;Lillie Bellamy;Alysoun Bolger;Richard Gantlett;Steven Jacobs;Niamh Noone;Joanna T. Staley;Laurence G. Smith,该研究论文主要关注英国有机食品生产和消费的推广，利用专家意见和模糊认知图模型分析了影响因素，重点探讨了短期经济思维、土地所有者参与和消费者支付意愿等因素在推动有机食品系统发展中的作用。论文没有涉及大气环境遥感技术，例如空气质量监测、卫星观测或大气成分分析。
10.1038/s43247-024-01637-8,Communications Earth & Environment,True,"['sea surface temperature', 'global warming', 'El Niño', 'satellite observations', 'climate change']",2023 temperatures reflect steady global warming and internal sea surface temperature variability,"2023 temperatures fall in line with historical trends, with warm anomalies typical of El Niño, indicating dominance of sea surface temperature variability and regional forcing, according to an analysis for isolating the 2023 global surface contribution from various ocean basins. 
 2023 was the warmest year on record, influenced by multiple warm ocean basins. This has prompted speculation of an acceleration in surface warming, or a stronger than expected influence from loss of aerosol induced cooling. Here we use a recent Green’s function-based method to quantify the influence of sea surface temperature patterns on the 2023 global temperature anomaly, and compare them to previous record warm years. We show that the strong deviation from recent warming trends is consistent with previously observed sea surface temperature influences, and regional forcing. This indicates that internal variability was a strong contributor to the exceptional 2023 temperature evolution, in combination with steady anthropogenic global warming. 2023 temperatures fall in line with historical trends, with warm anomalies typical of El Niño, indicating dominance of sea surface temperature variability and regional forcing, according to an analysis for isolating the 2023 global surface contribution from various ocean basins.",Bjørn H. Samset;Marianne T. Lund;Jan S. Fuglestvedt;Laura J. Wilcox,这篇论文研究了2023年的全球气温异常，并分析了海洋表面温度变化对全球气温的影响。研究表明，2023年的气温异常与历史趋势一致，并与厄尔尼诺现象相关的海洋表面温度异常相吻合。研究利用格林函数方法量化了海洋表面温度模式对2023年全球气温异常的影响，并将其与之前的记录高温年份进行了比较。研究结果表明，海洋表面温度变化和区域性强迫是2023年气温异常的主要因素，而人类活动导致的全球变暖则是一个稳定的趋势。这项研究利用了卫星观测数据，并分析了海洋表面温度变化对全球气温的影响，因此与大气环境遥感技术相关。
